date,state_x,cases,deaths,state_y,anxiety,cough,depression,fever,generalized_anxiety_disorder,nausea,State,State Code,Region,Division
2020-02-28,Nebraska,13,0,US-NE,7.43,7.95,4.5,5.21,1.13,1.92,Nebraska,NE,Midwest,West North Central
2020-02-28,Oregon,1,0,US-OR,5.63,6.75,3.4,3.88,0.76,1.32,Oregon,OR,West,Pacific
2020-02-28,Texas,11,0,US-TX,6.89,8.45,4.21,5.21,0.97,1.93,Texas,TX,South,West South Central
2020-02-28,Utah,1,0,US-UT,5.04,5.51,3.21,3.44,0.62,1.39,Utah,UT,West,Mountain
2020-02-28,Washington,7,0,US-WA,8.27,9.42,5.0,6.08,1.09,2.06,Washington,WA,West,Pacific
2020-02-28,Wisconsin,1,0,US-WI,6.49,7.86,3.99,5.04,0.96,1.87,Wisconsin,WI,Midwest,East North Central
2020-02-29,Arizona,1,0,US-AZ,7.05,9.17,4.24,6.01,0.84,2.22,Arizona,AZ,West,Mountain
2020-02-29,California,28,0,US-CA,7.43,9.8,4.47,6.2,0.86,2.08,California,CA,West,Pacific
2020-02-29,Illinois,3,0,US-IL,6.53,8.43,3.82,5.39,0.83,2.0,Illinois,IL,Midwest,East North Central
2020-02-29,Massachusetts,1,0,US-MA,6.65,7.62,4.0,4.82,0.82,1.95,Massachusetts,MA,Northeast,New England
2020-02-29,Nebraska,13,0,US-NE,6.84,8.58,4.01,5.48,0.77,2.17,Nebraska,NE,Midwest,West North Central
2020-02-29,Oregon,1,0,US-OR,5.37,7.99,3.19,4.94,0.64,1.44,Oregon,OR,West,Pacific
2020-02-29,Texas,11,0,US-TX,6.7,8.97,4.0,5.24,0.82,2.17,Texas,TX,South,West South Central
2020-02-29,Utah,1,0,US-UT,4.57,5.97,3.05,3.67,0.52,1.44,Utah,UT,West,Mountain
2020-02-29,Washington,10,1,US-WA,7.86,12.13,4.81,7.54,0.92,2.17,Washington,WA,West,Pacific
2020-02-29,Wisconsin,1,0,US-WI,6.02,8.33,3.67,5.26,0.72,1.94,Wisconsin,WI,Midwest,East North Central
2020-03-01,Arizona,1,0,US-AZ,7.79,9.32,4.87,5.48,0.95,2.03,Arizona,AZ,West,Mountain
2020-03-01,California,33,0,US-CA,8.18,9.84,4.99,5.85,1.01,2.11,California,CA,West,Pacific
2020-03-01,Florida,2,0,US-FL,7.33,9.0,4.27,4.98,0.92,2.13,Florida,FL,South,South Atlantic
2020-03-01,Illinois,3,0,US-IL,7.17,8.47,4.29,5.47,0.93,2.03,Illinois,IL,Midwest,East North Central
2020-03-01,Massachusetts,1,0,US-MA,7.45,7.95,4.42,4.96,0.93,1.89,Massachusetts,MA,Northeast,New England
2020-03-01,Nebraska,13,0,US-NE,7.57,8.52,4.8,5.6,0.95,2.65,Nebraska,NE,Midwest,West North Central
2020-03-01,New York,1,0,US-NY,7.32,7.68,4.34,4.8,0.91,1.98,New York,NY,Northeast,Middle Atlantic
2020-03-01,Oregon,2,0,US-OR,5.99,7.89,3.72,4.79,0.75,1.52,Oregon,OR,West,Pacific
2020-03-01,Rhode Island,2,0,US-RI,8.2,11.19,4.75,6.14,1.22,2.37,Rhode Island,RI,Northeast,New England
2020-03-01,Texas,11,0,US-TX,7.46,9.19,4.58,5.49,0.95,2.19,Texas,TX,South,West South Central
2020-03-01,Utah,1,0,US-UT,5.38,6.12,3.39,3.63,0.7,1.52,Utah,UT,West,Mountain
2020-03-01,Washington,17,3,US-WA,8.73,13.3,5.16,8.37,1.0,2.27,Washington,WA,West,Pacific
2020-03-01,Wisconsin,1,0,US-WI,6.82,8.3,4.07,5.27,0.91,2.03,Wisconsin,WI,Midwest,East North Central
2020-03-02,Arizona,1,0,US-AZ,8.14,9.52,4.97,5.55,1.21,2.1,Arizona,AZ,West,Mountain
2020-03-02,California,38,0,US-CA,8.68,10.09,5.09,6.04,1.13,2.05,California,CA,West,Pacific
2020-03-02,Florida,2,0,US-FL,7.83,10.59,4.53,5.79,1.12,2.13,Florida,FL,South,South Atlantic
2020-03-02,Georgia,2,0,US-GA,7.75,8.77,4.72,4.82,1.15,2.09,Georgia,GA,South,South Atlantic
2020-03-02,Illinois,4,0,US-IL,7.85,8.92,4.65,5.67,1.13,2.05,Illinois,IL,Midwest,East North Central
2020-03-02,Massachusetts,2,0,US-MA,7.87,8.2,4.72,5.11,1.15,1.89,Massachusetts,MA,Northeast,New England
2020-03-02,Nebraska,13,0,US-NE,8.55,8.81,5.17,5.53,1.14,2.05,Nebraska,NE,Midwest,West North Central
2020-03-02,New Hampshire,1,0,US-NH,9.24,10.02,5.33,6.36,1.15,2.12,New Hampshire,NH,Northeast,New England
2020-03-02,New York,1,0,US-NY,7.9,8.25,4.54,5.08,1.09,1.98,New York,NY,Northeast,Middle Atlantic
2020-03-02,Oregon,2,0,US-OR,6.45,8.56,3.97,5.22,0.81,1.51,Oregon,OR,West,Pacific
2020-03-02,Rhode Island,2,0,US-RI,9.29,11.46,5.25,6.7,1.41,2.37,Rhode Island,RI,Northeast,New England
2020-03-02,Texas,11,0,US-TX,8.03,9.87,4.78,5.65,1.19,2.2,Texas,TX,South,West South Central
2020-03-02,Utah,1,0,US-UT,5.58,6.21,3.5,3.63,0.77,1.47,Utah,UT,West,Mountain
2020-03-02,Washington,23,6,US-WA,9.31,15.6,5.38,10.13,1.2,2.22,Washington,WA,West,Pacific
2020-03-02,Wisconsin,1,0,US-WI,7.4,8.55,4.52,5.43,1.11,2.01,Wisconsin,WI,Midwest,East North Central
2020-03-03,Arizona,2,0,US-AZ,8.27,9.99,5.11,5.82,1.09,2.01,Arizona,AZ,West,Mountain
2020-03-03,California,45,0,US-CA,8.39,10.2,5.08,6.44,1.15,1.96,California,CA,West,Pacific
2020-03-03,Florida,3,0,US-FL,7.96,10.46,4.61,5.96,1.15,2.15,Florida,FL,South,South Atlantic
2020-03-03,Georgia,2,0,US-GA,7.7,9.88,4.64,5.49,1.12,2.06,Georgia,GA,South,South Atlantic
2020-03-03,Illinois,4,0,US-IL,7.87,9.08,4.7,5.79,1.13,2.0,Illinois,IL,Midwest,East North Central
2020-03-03,Massachusetts,2,0,US-MA,7.6,8.08,4.45,5.22,1.09,1.78,Massachusetts,MA,Northeast,New England
2020-03-03,Nebraska,13,0,US-NE,8.64,9.62,5.24,5.63,1.17,2.29,Nebraska,NE,Midwest,West North Central
2020-03-03,New Hampshire,2,0,US-NH,8.92,9.91,5.49,5.98,1.18,2.12,New Hampshire,NH,Northeast,New England
2020-03-03,New York,2,0,US-NY,7.73,9.02,4.53,5.47,1.09,1.85,New York,NY,Northeast,Middle Atlantic
2020-03-03,North Carolina,1,0,US-NC,7.36,9.79,4.45,5.35,1.09,2.04,North Carolina,NC,South,South Atlantic
2020-03-03,Oregon,2,0,US-OR,6.28,8.32,3.89,5.31,0.88,1.45,Oregon,OR,West,Pacific
2020-03-03,Rhode Island,2,0,US-RI,9.21,11.0,5.47,6.55,1.2,2.15,Rhode Island,RI,Northeast,New England
2020-03-03,Texas,11,0,US-TX,7.86,10.03,4.74,5.76,1.15,2.15,Texas,TX,South,West South Central
2020-03-03,Utah,1,0,US-UT,5.57,6.26,3.61,3.67,0.75,1.55,Utah,UT,West,Mountain
2020-03-03,Washington,32,10,US-WA,9.1,15.11,5.44,10.4,1.18,2.2,Washington,WA,West,Pacific
2020-03-03,Wisconsin,1,0,US-WI,7.27,8.86,4.46,5.49,1.1,1.99,Wisconsin,WI,Midwest,East North Central
2020-03-04,Arizona,2,0,US-AZ,8.26,10.15,5.25,5.72,1.23,2.1,Arizona,AZ,West,Mountain
2020-03-04,California,55,1,US-CA,8.57,10.71,5.08,6.53,1.14,1.96,California,CA,West,Pacific
2020-03-04,Florida,3,0,US-FL,7.95,10.37,4.7,5.94,1.1,2.14,Florida,FL,South,South Atlantic
2020-03-04,Georgia,2,0,US-GA,7.81,9.63,4.76,5.3,1.19,2.06,Georgia,GA,South,South Atlantic
2020-03-04,Illinois,4,0,US-IL,7.78,9.03,4.73,5.61,1.13,1.93,Illinois,IL,Midwest,East North Central
2020-03-04,Massachusetts,2,0,US-MA,7.64,8.32,4.75,5.36,1.04,1.79,Massachusetts,MA,Northeast,New England
2020-03-04,Nebraska,13,0,US-NE,8.39,9.2,5.15,5.83,1.18,1.98,Nebraska,NE,Midwest,West North Central
2020-03-04,New Hampshire,2,0,US-NH,8.85,10.08,5.26,6.05,1.11,2.04,New Hampshire,NH,Northeast,New England
2020-03-04,New Jersey,1,0,US-NJ,8.0,9.73,4.69,5.6,1.13,1.82,New Jersey,NJ,Northeast,Middle Atlantic
2020-03-04,New York,11,0,US-NY,7.71,9.25,4.51,5.67,1.06,1.83,New York,NY,Northeast,Middle Atlantic
2020-03-04,North Carolina,1,0,US-NC,7.54,10.05,4.59,5.5,1.15,2.05,North Carolina,NC,South,South Atlantic
2020-03-04,Oregon,2,0,US-OR,6.24,7.97,3.91,4.99,0.86,1.43,Oregon,OR,West,Pacific
2020-03-04,Rhode Island,2,0,US-RI,9.07,11.01,5.68,6.25,1.22,2.01,Rhode Island,RI,Northeast,New England
2020-03-04,Texas,12,0,US-TX,7.88,9.96,4.84,5.61,1.13,2.07,Texas,TX,South,West South Central
2020-03-04,Utah,1,0,US-UT,5.56,6.15,3.66,3.5,0.73,1.4,Utah,UT,West,Mountain
2020-03-04,Washington,47,11,US-WA,9.11,14.59,5.36,10.24,1.15,2.17,Washington,WA,West,Pacific
2020-03-04,Wisconsin,1,0,US-WI,7.56,8.74,4.7,5.39,1.13,1.85,Wisconsin,WI,Midwest,East North Central
2020-03-05,Arizona,2,0,US-AZ,8.09,9.21,4.83,5.59,1.07,2.04,Arizona,AZ,West,Mountain
2020-03-05,California,67,1,US-CA,8.64,10.49,5.04,6.56,1.14,1.95,California,CA,West,Pacific
2020-03-05,Colorado,2,0,US-CO,7.48,9.13,4.5,5.06,0.97,1.76,Colorado,CO,West,Mountain
2020-03-05,Florida,4,0,US-FL,8.03,9.27,4.63,5.39,1.11,2.1,Florida,FL,South,South Atlantic
2020-03-05,Georgia,2,0,US-GA,7.61,8.64,4.52,4.78,1.11,1.99,Georgia,GA,South,South Atlantic
2020-03-05,Illinois,5,0,US-IL,7.81,8.36,4.63,5.31,1.1,1.86,Illinois,IL,Midwest,East North Central
2020-03-05,Maryland,3,0,US-MD,8.03,9.63,4.69,5.49,1.12,1.87,Maryland,MD,South,South Atlantic
2020-03-05,Massachusetts,3,0,US-MA,7.72,7.97,4.52,5.12,1.1,1.7,Massachusetts,MA,Northeast,New England
2020-03-05,Nebraska,13,0,US-NE,8.28,8.39,4.91,5.1,1.06,2.05,Nebraska,NE,Midwest,West North Central
2020-03-05,Nevada,2,0,US-NV,7.59,9.82,4.74,5.4,1.06,2.09,Nevada,NV,West,Mountain
2020-03-05,New Hampshire,2,0,US-NH,9.03,9.12,5.05,5.77,1.2,2.17,New Hampshire,NH,Northeast,New England
2020-03-05,New Jersey,2,0,US-NJ,7.9,9.61,4.52,5.58,1.09,1.82,New Jersey,NJ,Northeast,Middle Atlantic
2020-03-05,New York,22,0,US-NY,7.76,8.8,4.43,5.49,1.1,1.85,New York,NY,Northeast,Middle Atlantic
2020-03-05,North Carolina,1,0,US-NC,7.48,9.35,4.52,5.35,1.16,2.0,North Carolina,NC,South,South Atlantic
2020-03-05,Oregon,2,0,US-OR,6.26,7.41,3.95,4.81,0.91,1.44,Oregon,OR,West,Pacific
2020-03-05,Rhode Island,2,0,US-RI,8.61,10.05,5.42,5.62,1.36,2.22,Rhode Island,RI,Northeast,New England
2020-03-05,Tennessee,1,0,US-TN,7.86,10.0,4.7,5.34,1.17,2.18,Tennessee,TN,South,East South Central
2020-03-05,Texas,16,0,US-TX,7.78,9.39,4.67,5.2,1.09,2.04,Texas,TX,South,West South Central
2020-03-05,Utah,1,0,US-UT,5.4,5.63,3.5,3.44,0.8,1.41,Utah,UT,West,Mountain
2020-03-05,Washington,75,11,US-WA,9.1,13.51,5.45,10.05,1.18,2.16,Washington,WA,West,Pacific
2020-03-05,Wisconsin,1,0,US-WI,7.42,8.13,4.57,5.01,1.07,1.86,Wisconsin,WI,Midwest,East North Central
2020-03-06,Arizona,3,0,US-AZ,7.54,9.53,4.54,5.93,0.96,2.06,Arizona,AZ,West,Mountain
2020-03-06,California,81,1,US-CA,8.06,10.13,4.66,6.47,1.0,1.92,California,CA,West,Pacific
2020-03-06,Colorado,8,0,US-CO,6.87,9.26,4.06,5.53,0.94,1.78,Colorado,CO,West,Mountain
2020-03-06,Florida,7,2,US-FL,7.44,9.04,4.24,5.28,1.02,2.02,Florida,FL,South,South Atlantic
2020-03-06,Georgia,3,0,US-GA,6.9,8.13,4.06,4.65,0.95,1.89,Georgia,GA,South,South Atlantic
2020-03-06,Hawaii,1,0,US-HI,9.21,11.39,5.96,7.22,1.12,2.23,Hawaii,HI,West,Pacific
2020-03-06,Illinois,6,0,US-IL,7.09,8.22,4.25,5.21,0.94,1.82,Illinois,IL,Midwest,East North Central
2020-03-06,Indiana,1,0,US-IN,6.86,8.5,4.16,5.12,0.99,1.9,Indiana,IN,Midwest,East North Central
2020-03-06,Kentucky,1,0,US-KY,7.21,10.08,4.35,5.15,1.09,2.01,Kentucky,KY,South,East South Central
2020-03-06,Maryland,3,0,US-MD,7.45,9.88,4.34,5.83,1.03,1.93,Maryland,MD,South,South Atlantic
2020-03-06,Massachusetts,8,0,US-MA,7.14,8.14,4.12,5.24,0.93,1.71,Massachusetts,MA,Northeast,New England
2020-03-06,Minnesota,1,0,US-MN,6.89,8.06,4.18,5.0,0.97,1.83,Minnesota,MN,Midwest,West North Central
2020-03-06,Nebraska,14,0,US-NE,7.22,9.55,4.14,5.54,1.05,1.93,Nebraska,NE,Midwest,West North Central
2020-03-06,Nevada,2,0,US-NV,7.27,9.7,4.12,5.84,0.89,2.02,Nevada,NV,West,Mountain
2020-03-06,New Hampshire,2,0,US-NH,8.1,8.93,4.52,5.69,1.15,1.87,New Hampshire,NH,Northeast,New England
2020-03-06,New Jersey,4,0,US-NJ,7.28,9.51,4.08,5.66,1.0,1.78,New Jersey,NJ,Northeast,Middle Atlantic
2020-03-06,New York,44,0,US-NY,7.2,8.76,4.01,5.64,0.95,1.82,New York,NY,Northeast,Middle Atlantic
2020-03-06,North Carolina,2,0,US-NC,6.73,9.03,4.03,5.05,1.03,1.97,North Carolina,NC,South,South Atlantic
2020-03-06,Oklahoma,1,0,US-OK,7.42,9.79,4.76,5.48,1.05,2.27,Oklahoma,OK,South,West South Central
2020-03-06,Oregon,2,0,US-OR,5.92,7.05,3.55,4.71,0.78,1.37,Oregon,OR,West,Pacific
2020-03-06,Pennsylvania,2,0,US-PA,7.26,9.25,4.19,5.34,1.02,1.89,Pennsylvania,PA,Northeast,Middle Atlantic
2020-03-06,Rhode Island,3,0,US-RI,8.2,8.95,5.25,5.5,1.19,1.95,Rhode Island,RI,Northeast,New England
2020-03-06,South Carolina,2,0,US-SC,8.32,10.3,4.91,5.54,1.14,2.35,South Carolina,SC,South,South Atlantic
2020-03-06,Tennessee,1,0,US-TN,7.37,9.22,4.26,5.15,1.05,2.09,Tennessee,TN,South,East South Central
2020-03-06,Texas,19,0,US-TX,6.99,9.06,4.22,5.21,0.97,1.97,Texas,TX,South,West South Central
2020-03-06,Utah,3,0,US-UT,4.89,5.51,3.1,3.66,0.64,1.34,Utah,UT,West,Mountain
2020-03-06,Washington,86,12,US-WA,8.47,12.54,4.97,9.57,1.05,2.06,Washington,WA,West,Pacific
2020-03-06,Wisconsin,1,0,US-WI,6.51,7.77,3.97,4.86,0.95,1.8,Wisconsin,WI,Midwest,East North Central
2020-03-07,Arizona,5,0,US-AZ,6.91,10.01,3.95,6.17,0.8,2.1,Arizona,AZ,West,Mountain
2020-03-07,California,100,1,US-CA,7.43,10.63,4.44,6.8,0.9,2.0,California,CA,West,Pacific
2020-03-07,Colorado,8,0,US-CO,6.19,9.29,3.77,6.01,0.73,1.77,Colorado,CO,West,Mountain
2020-03-07,District of Columbia,1,0,US-DC,6.83,9.43,3.63,6.85,0.75,1.62,District of Columbia,DC,South,South Atlantic
2020-03-07,Florida,12,2,US-FL,6.86,10.08,3.83,5.75,0.83,2.02,Florida,FL,South,South Atlantic
2020-03-07,Georgia,7,0,US-GA,6.67,9.24,3.78,5.21,0.82,2.02,Georgia,GA,South,South Atlantic
2020-03-07,Hawaii,1,0,US-HI,7.69,11.91,5.24,7.84,0.86,2.58,Hawaii,HI,West,Pacific
2020-03-07,Illinois,6,0,US-IL,6.48,8.9,3.77,5.49,0.78,1.89,Illinois,IL,Midwest,East North Central
2020-03-07,Indiana,1,0,US-IN,6.05,8.65,3.74,5.29,0.77,1.96,Indiana,IN,Midwest,East North Central
2020-03-07,Kansas,1,0,US-KS,6.41,9.08,3.74,5.6,0.84,2.02,Kansas,KS,Midwest,West North Central
2020-03-07,Kentucky,1,0,US-KY,6.64,10.34,4.08,5.67,0.85,2.23,Kentucky,KY,South,East South Central
2020-03-07,Maryland,3,0,US-MD,6.68,9.63,3.9,5.96,0.81,1.92,Maryland,MD,South,South Atlantic
2020-03-07,Massachusetts,13,0,US-MA,6.62,8.62,3.73,5.78,0.73,1.74,Massachusetts,MA,Northeast,New England
2020-03-07,Minnesota,1,0,US-MN,6.42,8.51,3.79,5.5,0.82,1.94,Minnesota,MN,Midwest,West North Central
2020-03-07,Missouri,1,0,US-MO,7.03,10.2,4.18,5.97,0.83,2.21,Missouri,MO,Midwest,West North Central
2020-03-07,Nebraska,14,0,US-NE,6.34,11.1,3.69,6.58,0.8,1.88,Nebraska,NE,Midwest,West North Central
2020-03-07,Nevada,2,0,US-NV,6.4,9.55,4.01,5.74,0.75,1.89,Nevada,NV,West,Mountain
2020-03-07,New Hampshire,4,0,US-NH,7.59,9.03,4.25,5.86,0.84,2.05,New Hampshire,NH,Northeast,New England
2020-03-07,New Jersey,4,0,US-NJ,6.88,10.11,3.77,6.29,0.86,1.98,New Jersey,NJ,Northeast,Middle Atlantic
2020-03-07,New York,89,0,US-NY,6.75,9.23,3.75,6.07,0.8,1.81,New York,NY,Northeast,Middle Atlantic
2020-03-07,North Carolina,2,0,US-NC,6.42,9.43,3.7,5.22,0.81,2.05,North Carolina,NC,South,South Atlantic
2020-03-07,Oklahoma,1,0,US-OK,7.08,10.17,4.53,6.25,0.88,2.43,Oklahoma,OK,South,West South Central
2020-03-07,Oregon,6,0,US-OR,5.49,7.41,3.33,4.81,0.66,1.46,Oregon,OR,West,Pacific
2020-03-07,Pennsylvania,4,0,US-PA,6.62,9.52,3.87,5.6,0.83,1.97,Pennsylvania,PA,Northeast,Middle Atlantic
2020-03-07,Rhode Island,3,0,US-RI,7.75,10.19,4.24,6.06,0.97,2.15,Rhode Island,RI,Northeast,New England
2020-03-07,South Carolina,2,0,US-SC,7.51,11.31,4.38,6.19,0.94,2.53,South Carolina,SC,South,South Atlantic
2020-03-07,Tennessee,1,0,US-TN,6.99,9.72,4.11,5.77,0.85,2.14,Tennessee,TN,South,East South Central
2020-03-07,Texas,19,0,US-TX,6.66,9.8,3.94,5.63,0.84,2.12,Texas,TX,South,West South Central
2020-03-07,Utah,3,0,US-UT,4.78,6.04,3.01,3.88,0.62,1.39,Utah,UT,West,Mountain
2020-03-07,Vermont,1,0,US-VT,7.34,9.79,4.6,6.01,0.88,1.86,Vermont,VT,Northeast,New England
2020-03-07,Virginia,1,0,US-VA,6.85,10.14,3.98,5.76,0.8,2.13,Virginia,VA,South,South Atlantic
2020-03-07,Washington,110,16,US-WA,7.68,12.53,4.62,9.08,0.85,2.12,Washington,WA,West,Pacific
2020-03-07,Wisconsin,1,0,US-WI,5.99,8.19,3.62,5.08,0.76,1.83,Wisconsin,WI,Midwest,East North Central
2020-03-08,Arizona,5,0,US-AZ,7.12,9.54,4.3,6.0,0.85,2.05,Arizona,AZ,West,Mountain
2020-03-08,California,112,1,US-CA,7.93,10.02,4.81,6.65,0.94,2.08,California,CA,West,Pacific
2020-03-08,Colorado,8,0,US-CO,6.75,8.95,4.27,5.87,0.89,1.84,Colorado,CO,West,Mountain
2020-03-08,Connecticut,1,0,US-CT,7.51,9.88,4.48,6.32,0.9,2.04,Connecticut,CT,Northeast,New England
2020-03-08,District of Columbia,1,0,US-DC,6.3,9.46,3.79,7.25,0.92,1.78,District of Columbia,DC,South,South Atlantic
2020-03-08,Florida,13,2,US-FL,7.15,9.76,4.25,6.03,0.93,2.16,Florida,FL,South,South Atlantic
2020-03-08,Georgia,11,0,US-GA,7.1,8.8,4.16,5.32,0.92,2.06,Georgia,GA,South,South Atlantic
2020-03-08,Hawaii,2,0,US-HI,8.02,11.14,5.12,7.76,1.09,2.77,Hawaii,HI,West,Pacific
2020-03-08,Illinois,7,0,US-IL,6.73,8.38,4.13,5.68,0.89,1.93,Illinois,IL,Midwest,East North Central
2020-03-08,Indiana,2,0,US-IN,6.41,8.54,3.94,5.47,0.87,2.01,Indiana,IN,Midwest,East North Central
2020-03-08,Iowa,3,0,US-IA,7.52,9.51,4.6,6.13,0.98,2.16,Iowa,IA,Midwest,West North Central
2020-03-08,Kansas,1,0,US-KS,6.61,9.05,4.07,5.75,0.82,2.01,Kansas,KS,Midwest,West North Central
2020-03-08,Kentucky,4,0,US-KY,7.01,10.53,4.49,6.08,0.92,2.18,Kentucky,KY,South,East South Central
2020-03-08,Maryland,5,0,US-MD,6.93,9.47,4.28,6.27,0.86,1.94,Maryland,MD,South,South Atlantic
2020-03-08,Massachusetts,28,0,US-MA,6.8,8.5,4.19,5.87,0.82,1.82,Massachusetts,MA,Northeast,New England
2020-03-08,Minnesota,2,0,US-MN,6.93,8.01,4.16,5.59,0.92,2.02,Minnesota,MN,Midwest,West North Central
2020-03-08,Missouri,1,0,US-MO,7.22,10.39,4.4,6.67,0.91,2.24,Missouri,MO,Midwest,West North Central
2020-03-08,Nebraska,16,0,US-NE,7.01,10.27,4.36,6.73,0.97,2.04,Nebraska,NE,Midwest,West North Central
2020-03-08,Nevada,4,0,US-NV,7.07,9.12,4.06,5.79,0.86,2.12,Nevada,NV,West,Mountain
2020-03-08,New Hampshire,4,0,US-NH,7.49,9.31,4.78,6.36,1.0,2.13,New Hampshire,NH,Northeast,New England
2020-03-08,New Jersey,6,0,US-NJ,7.17,9.88,4.17,6.55,0.92,1.96,New Jersey,NJ,Northeast,Middle Atlantic
2020-03-08,New York,106,0,US-NY,7.05,9.15,4.12,6.33,0.88,1.86,New York,NY,Northeast,Middle Atlantic
2020-03-08,North Carolina,2,0,US-NC,6.59,9.02,4.06,5.42,0.86,2.08,North Carolina,NC,South,South Atlantic
2020-03-08,Oklahoma,1,0,US-OK,7.8,10.09,4.88,6.33,0.97,2.54,Oklahoma,OK,South,West South Central
2020-03-08,Oregon,13,0,US-OR,5.65,7.5,3.54,5.02,0.67,1.47,Oregon,OR,West,Pacific
2020-03-08,Pennsylvania,6,0,US-PA,7.06,9.05,4.21,5.67,0.96,1.98,Pennsylvania,PA,Northeast,Middle Atlantic
2020-03-08,Rhode Island,3,0,US-RI,8.2,9.02,4.88,6.28,1.01,2.38,Rhode Island,RI,Northeast,New England
2020-03-08,South Carolina,6,0,US-SC,8.0,11.15,4.72,6.62,0.99,2.48,South Carolina,SC,South,South Atlantic
2020-03-08,Tennessee,3,0,US-TN,7.34,9.88,4.37,5.95,0.88,2.25,Tennessee,TN,South,East South Central
2020-03-08,Texas,23,0,US-TX,6.92,9.31,4.2,5.68,0.88,2.19,Texas,TX,South,West South Central
2020-03-08,Utah,3,0,US-UT,5.02,5.84,3.3,3.85,0.6,1.45,Utah,UT,West,Mountain
2020-03-08,Vermont,1,0,US-VT,7.13,10.32,4.42,7.09,1.06,2.23,Vermont,VT,Northeast,New England
2020-03-08,Virginia,2,0,US-VA,6.91,9.97,4.24,6.15,0.9,2.04,Virginia,VA,South,South Atlantic
2020-03-08,Washington,141,19,US-WA,8.03,11.76,4.99,8.88,0.91,2.14,Washington,WA,West,Pacific
2020-03-08,Wisconsin,1,0,US-WI,6.44,8.08,4.06,5.42,0.86,1.86,Wisconsin,WI,Midwest,East North Central
2020-03-09,Arizona,6,0,US-AZ,7.63,10.82,4.54,7.06,1.06,2.19,Arizona,AZ,West,Mountain
2020-03-09,California,172,2,US-CA,8.69,11.3,4.96,8.0,1.17,2.08,California,CA,West,Pacific
2020-03-09,Colorado,12,0,US-CO,7.36,10.19,4.47,6.67,0.96,1.83,Colorado,CO,West,Mountain
2020-03-09,Connecticut,2,0,US-CT,8.14,10.64,4.72,7.46,1.17,2.14,Connecticut,CT,Northeast,New England
2020-03-09,District of Columbia,4,0,US-DC,6.97,10.2,3.5,8.6,0.89,1.64,District of Columbia,DC,South,South Atlantic
2020-03-09,Florida,14,2,US-FL,7.76,10.87,4.44,7.01,1.12,2.18,Florida,FL,South,South Atlantic
2020-03-09,Georgia,17,0,US-GA,7.49,10.57,4.28,6.61,1.08,2.07,Georgia,GA,South,South Atlantic
2020-03-09,Hawaii,2,0,US-HI,9.27,12.7,5.97,8.63,1.43,2.64,Hawaii,HI,West,Pacific
2020-03-09,Illinois,11,0,US-IL,7.82,9.97,4.6,6.92,1.12,2.02,Illinois,IL,Midwest,East North Central
2020-03-09,Indiana,4,0,US-IN,7.38,10.68,4.4,7.25,1.06,2.04,Indiana,IN,Midwest,East North Central
2020-03-09,Iowa,8,0,US-IA,8.16,11.07,5.12,7.63,1.27,2.19,Iowa,IA,Midwest,West North Central
2020-03-09,Kansas,1,0,US-KS,7.44,10.22,4.57,6.66,1.14,2.11,Kansas,KS,Midwest,West North Central
2020-03-09,Kentucky,5,0,US-KY,7.65,12.2,4.52,7.37,1.25,2.29,Kentucky,KY,South,East South Central
2020-03-09,Louisiana,1,0,US-LA,7.62,10.47,4.27,6.49,1.17,2.28,Louisiana,LA,South,West South Central
2020-03-09,Maryland,6,0,US-MD,7.9,10.66,4.6,7.4,1.14,1.97,Maryland,MD,South,South Atlantic
2020-03-09,Massachusetts,41,0,US-MA,7.43,9.6,4.31,7.0,1.0,1.75,Massachusetts,MA,Northeast,New England
2020-03-09,Minnesota,2,0,US-MN,7.72,9.2,4.65,6.43,1.2,1.98,Minnesota,MN,Midwest,West North Central
2020-03-09,Missouri,1,0,US-MO,7.93,11.93,4.78,7.79,1.2,2.18,Missouri,MO,Midwest,West North Central
2020-03-09,Nebraska,16,0,US-NE,7.73,11.83,5.15,8.29,1.21,2.17,Nebraska,NE,Midwest,West North Central
2020-03-09,Nevada,4,0,US-NV,7.47,10.14,4.42,6.55,0.98,2.17,Nevada,NV,West,Mountain
2020-03-09,New Hampshire,4,0,US-NH,8.52,9.65,4.56,7.01,1.16,2.16,New Hampshire,NH,Northeast,New England
2020-03-09,New Jersey,11,0,US-NJ,7.62,11.26,4.22,7.79,1.01,1.86,New Jersey,NJ,Northeast,Middle Atlantic
2020-03-09,New York,142,0,US-NY,7.34,10.52,4.11,7.7,0.99,1.83,New York,NY,Northeast,Middle Atlantic
2020-03-09,North Carolina,7,0,US-NC,7.17,10.11,4.23,6.4,1.05,2.1,North Carolina,NC,South,South Atlantic
2020-03-09,Ohio,3,0,US-OH,6.77,9.18,4.01,5.83,1.02,1.76,Ohio,OH,Midwest,East North Central
2020-03-09,Oklahoma,1,0,US-OK,8.0,10.57,4.92,6.85,1.16,2.57,Oklahoma,OK,South,West South Central
2020-03-09,Oregon,13,0,US-OR,6.2,8.0,3.86,5.72,0.83,1.5,Oregon,OR,West,Pacific
2020-03-09,Pennsylvania,10,0,US-PA,7.62,10.28,4.38,6.88,1.14,2.0,Pennsylvania,PA,Northeast,Middle Atlantic
2020-03-09,Rhode Island,3,0,US-RI,8.44,10.24,4.96,7.26,1.12,2.08,Rhode Island,RI,Northeast,New England
